Community Area,year,month,crime_count,unemployment_rate
30.0,2023,4,330,0.03927710843373494
30.0,2023,5,382,0.05545711006318503
30.0,2023,6,421,0.043704250819173944
30.0,2023,7,394,0.041076305220883534
30.0,2023,8,405,0.0413855421686747
30.0,2023,9,366,0.047073919087367064
30.0,2023,10,407,0.04144176706827309
30.0,2023,11,402,0.04414030548430465
30.0,2023,12,383,0.04076706827309237
30.0,2024,1,344,0.05454112856526443
30.0,2024,2,376,0.04561142051621742
30.0,2024,3,369,0.04037349397590362
30.0,2024,4,348,0.03978313253012048
30.0,2024,5,569,0.047680605181468654
30.0,2024,6,825,0.053192771084337356
30.0,2024,7,738,0.05074698795180723
30.0,2024,8,698,0.04962248995983936
30.0,2024,9,769,0.05161847389558233
30.0,2024,10,680,0.04911646586345382
30.0,2024,11,645,0.04813253012048193
30.0,2024,12,556,0.045630522088353415
30.0,2025,1,488,0.04371887550200803
30.0,2025,2,488,0.04371887550200803
30.0,2025,3,654,0.0483855421686747
30.0,2025,4,605,0.04700803212851405
30.0,2025,5,155,0.05837120356438556
31.0,2020,1,182,0.035116465863453815
31.0,2020,2,215,0.051241122814924836
31.0,2020,3,170,0.03477911646586345
31.0,2020,4,138,0.03387951807228916
31.0,2020,5,168,0.04553972633626586
31.0,2020,6,152,0.03639755609024678
31.0,2020,7,175,0.03491967871485944
31.0,2020,8,178,0.03500401606425703
31.0,2020,9,167,0.039279036164077644
31.0,2020,10,177,0.034975903614457834
31.0,2020,11,156,0.0343855421686747
31.0,2020,12,160,0.05381096898707795
31.0,2021,1,159,0.03446987951807229
31.0,2021,2,141,0.047167457782058
31.0,2021,3,140,0.03784418387810952
31.0,2021,4,142,0.04960280112367
31.0,2021,5,169,0.039014635964758515
31.0,2021,6,188,0.035285140562249
31.0,2021,7,186,0.0352289156626506
31.0,2021,8,204,0.04015747900862452
31.0,2021,9,248,0.036971887550200803
31.0,2021,10,242,0.03680321285140562
31.0,2021,11,201,0.035650602409638556
31.0,2021,12,207,0.03581927710843373
31.0,2022,1,184,0.03517269076305221
31.0,2022,2,175,0.04405932339451721
31.0,2022,3,224,0.03821078518203029
31.0,2022,4,222,0.036240963855421686
31.0,2022,5,243,0.036831325301204816
31.0,2022,6,257,0.041651775088204154
31.0,2022,7,267,0.037506024096385544
31.0,2022,8,284,0.03798393574297189
31.0,2022,9,267,0.037506024096385544
31.0,2022,10,259,0.037281124497991966
31.0,2022,11,233,0.04230344516330279
31.0,2022,12,249,0.038282435601959854
31.0,2023,1,221,0.03621285140562249
31.0,2023,2,214,0.05915138303819051
31.0,2023,3,227,0.03638152610441767
31.0,2023,4,248,0.03768357006769475
31.0,2023,5,233,0.03655020080321285
31.0,2023,6,251,0.039113897881381005
31.0,2023,7,262,0.0428409725598601
31.0,2023,8,295,0.050934647094661244
31.0,2023,9,274,0.03770281124497992
31.0,2023,10,303,0.03851807228915663
31.0,2023,11,253,0.037112449799196784
31.0,2023,12,291,0.03924449992791973
31.0,2024,1,225,0.05697982140432798
31.0,2024,2,253,0.037112449799196784
31.0,2024,3,283,0.043719606460247064
31.0,2024,4,256,0.037196787148594375
31.0,2024,5,443,0.04245381526104418
31.0,2024,6,622,0.0474859437751004
31.0,2024,7,649,0.048244979919678715
31.0,2024,8,493,0.05245946353392774
31.0,2024,9,520,0.04461847389558233
31.0,2024,10,522,0.044674698795180726
31.0,2024,11,411,0.04155421686746988
31.0,2024,12,490,0.043775100401606426
31.0,2025,1,408,0.052445158593538675
31.0,2025,2,342,0.0396144578313253
31.0,2025,3,367,0.04031726907630522
31.0,2025,4,417,0.04172289156626506
31.0,2025,5,119,0.03334538152610442
32.0,2020,1,689,0.05044971403780833
32.0,2020,2,649,0.048244979919678715
32.0,2020,3,413,0.041610441767068275
32.0,2020,4,240,0.05236670581754599
32.0,2020,5,493,0.054718195723813354
32.0,2020,6,262,0.042572300905401705
32.0,2020,7,462,0.04298795180722892
32.0,2020,8,503,0.044140562248995985
32.0,2020,9,376,0.040570281124497995
32.0,2020,10,373,0.0404859437751004
32.0,2020,11,329,0.03924899598393574
32.0,2020,12,305,0.03857429718875502
32.0,2021,1,314,0.04286161124827062
32.0,2021,2,244,0.03685943775100402
32.0,2021,3,260,0.03730923694779116
32.0,2021,4,355,0.03997991967871486
32.0,2021,5,440,0.04236947791164659
32.0,2021,6,518,0.04456224899598393
32.0,2021,7,822,0.05310843373493976
32.0,2021,8,564,0.045855421686746986
32.0,2021,9,496,0.04394377510040161
32.0,2021,10,559,0.045714859437751006
32.0,2021,11,498,0.052990758995418066
32.0,2021,12,536,0.04506827309236948
32.0,2022,1,528,0.052418206722202654
32.0,2022,2,494,0.04388755020080321
32.0,2022,3,639,0.04796385542168675
32.0,2022,4,576,0.04619277108433735
32.0,2022,5,677,0.04903212851405622
32.0,2022,6,668,0.048779116465863456
32.0,2022,7,1195,0.06359437751004016
32.0,2022,8,683,0.052862356005572445
32.0,2022,9,662,0.048610441767068274
32.0,2022,10,678,0.055284793575416366
32.0,2022,11,669,0.04880722891566265
32.0,2022,12,591,0.0466144578313253
32.0,2023,1,716,0.0501285140562249
32.0,2023,2,583,0.05693370869646429
32.0,2023,3,715,0.050100401606425704
32.0,2023,4,687,0.0493132530120482
32.0,2023,5,674,0.04894779116465864
32.0,2023,6,743,0.05088755020080321
32.0,2023,7,736,0.050690763052208834
32.0,2023,8,1033,0.05904016064257028
32.0,2023,9,749,0.05105622489959839
32.0,2023,10,689,0.049369477911646586
32.0,2023,11,722,0.05029718875502008
32.0,2023,12,752,0.051140562248995984
32.0,2024,1,690,0.04939759036144578
32.0,2024,2,704,0.049791164658634535
32.0,2024,3,755,0.051224899598393575
32.0,2024,4,715,0.050100401606425704
32.0,2024,5,1373,0.0685983935742972
32.0,2024,6,1715,0.0782128514056225
32.0,2024,7,1743,0.079
32.0,2024,8,1806,0.08077108433734939
32.0,2024,9,1562,0.07391164658634539
32.0,2024,10,1721,0.07838152610441768
32.0,2024,11,1339,0.0676425702811245
32.0,2024,12,1272,0.06575903614457831
32.0,2025,1,1220,0.06429718875502008
32.0,2025,2,1214,0.06412851405622491
32.0,2025,3,1450,0.07076305220883534
32.0,2025,4,1277,0.0658995983935743
32.0,2025,5,275,0.059030675507509775
33.0,2020,1,147,0.052585753913856344
33.0,2020,2,157,0.03441365461847389
33.0,2020,3,129,0.048229695220548756
33.0,2020,4,91,0.03951703152808242
33.0,2020,5,130,0.03669353397608243
33.0,2020,6,135,0.03379518072289157
33.0,2020,7,133,0.03373895582329317
33.0,2020,8,165,0.04080347668219619
33.0,2020,9,115,0.03323293172690763
33.0,2020,10,140,0.03393574297188755
33.0,2020,11,125,0.052109192852020085
33.0,2020,12,153,0.034301204819277106
33.0,2021,1,112,0.055599832788154786
33.0,2021,2,108,0.05255210783713717
33.0,2021,3,120,0.04287815637341703
33.0,2021,4,111,0.042315260386140745
33.0,2021,5,125,0.053938252863875366
33.0,2021,6,156,0.04310004494224883
33.0,2021,7,183,0.04601550427626875
33.0,2021,8,155,0.05711253441495618
33.0,2021,9,198,0.05915842053538799
33.0,2021,10,212,0.03595983935742972
33.0,2021,11,180,0.038016650977981806
33.0,2021,12,179,0.035032128514056224
33.0,2022,1,214,0.04709548802309204
33.0,2022,2,163,0.05310871520509815
33.0,2022,3,205,0.03576305220883534
33.0,2022,4,200,0.035622489959839354
33.0,2022,5,203,0.03655210700708583
33.0,2022,6,250,0.04056457530928878
33.0,2022,7,233,0.03655020080321285
33.0,2022,8,252,0.05948070157324923
33.0,2022,9,214,0.036016064257028114
33.0,2022,10,209,0.03658729650424957
33.0,2022,11,205,0.03576305220883534
33.0,2022,12,173,0.03486345381526104
33.0,2023,1,181,0.03508835341365462
33.0,2023,2,186,0.05709619971454875
33.0,2023,3,204,0.04121256690663684
33.0,2023,4,206,0.035791164658634536
33.0,2023,5,246,0.03691566265060241
33.0,2023,6,251,0.037056224899598394
33.0,2023,7,253,0.037112449799196784
33.0,2023,8,275,0.037730923694779116
33.0,2023,9,246,0.04303312630299202
33.0,2023,10,249,0.037
33.0,2023,11,209,0.03587550200803213
33.0,2023,12,207,0.03581927710843373
33.0,2024,1,183,0.03769358347082185
33.0,2024,2,202,0.03934044291588174
33.0,2024,3,210,0.049717339783020946
33.0,2024,4,189,0.04133821381852713
33.0,2024,5,338,0.03950200803212851
33.0,2024,6,440,0.04236947791164659
33.0,2024,7,548,0.04540562248995984
33.0,2024,8,534,0.04501204819277109
33.0,2024,9,539,0.04515261044176707
33.0,2024,10,532,0.04495582329317269
33.0,2024,11,418,0.04601881203617155
33.0,2024,12,455,0.04279116465863454
33.0,2025,1,382,0.04073895582329317
33.0,2025,2,324,0.03910843373493976
33.0,2025,3,406,0.04141365461847389
33.0,2025,4,429,0.042060240963855425
33.0,2025,5,81,0.04246224837207478
34.0,2020,1,85,0.03458478523243694
34.0,2020,2,88,0.05726978753513261
34.0,2020,3,57,0.031602409638554214
34.0,2020,4,55,0.03385788228089502
34.0,2020,5,58,0.031630522088353416
34.0,2020,6,62,0.0317429718875502
34.0,2020,7,93,0.04835490424958367
34.0,2020,8,63,0.03346278890439954
34.0,2020,9,72,0.039212348590419846
34.0,2020,10,99,0.03278313253012048
34.0,2020,11,53,0.0317556580734253
34.0,2020,12,60,0.04376495357980254
34.0,2021,1,67,0.03188353413654618
34.0,2021,2,50,0.04139436177821939
34.0,2021,3,50,0.03140562248995984
34.0,2021,4,49,0.055177480279196174
34.0,2021,5,62,0.05522730943846933
34.0,2021,6,88,0.037615461649746676
34.0,2021,7,92,0.05065662045726343
34.0,2021,8,91,0.03255823293172691
34.0,2021,9,103,0.04599797197866181
34.0,2021,10,88,0.047328321688328075
34.0,2021,11,90,0.045035744556299544
34.0,2021,12,100,0.032811244979919676
34.0,2022,1,87,0.05373221862176136
34.0,2022,2,82,0.041573179292150424
34.0,2022,3,89,0.046887740888445106
34.0,2022,4,71,0.04168277110130456
34.0,2022,5,110,0.033092369477911644
34.0,2022,6,97,0.032726907630522085
34.0,2022,7,120,0.058448902984177833
34.0,2022,8,101,0.04894962497318688
34.0,2022,9,98,0.048931342665922424
34.0,2022,10,107,0.041963775906189035
34.0,2022,11,101,0.035214251809784936
34.0,2022,12,90,0.03253012048192771
34.0,2023,1,90,0.03253012048192771
34.0,2023,2,79,0.03363393474546697
34.0,2023,3,69,0.03193975903614458
34.0,2023,4,84,0.05670465508815852
34.0,2023,5,88,0.05450479401510151
34.0,2023,6,86,0.04070423765466254
34.0,2023,7,141,0.05984048704047242
34.0,2023,8,112,0.03314859437751004
34.0,2023,9,94,0.056429213650015506
34.0,2023,10,102,0.042642505749519936
34.0,2023,11,103,0.03911037921218015
34.0,2023,12,99,0.03278313253012048
34.0,2024,1,72,0.035941230847989045
34.0,2024,2,78,0.049897985373232694
34.0,2024,3,75,0.035866980166927215
34.0,2024,4,81,0.033306467685933414
34.0,2024,5,117,0.03328915662650602
34.0,2024,6,249,0.058623839925115225
34.0,2024,7,198,0.035566265060240965
34.0,2024,8,209,0.05045335223935695
34.0,2024,9,212,0.03595983935742972
34.0,2024,10,193,0.03542570281124498
34.0,2024,11,223,0.03626907630522088
34.0,2024,12,153,0.052419625509818955
34.0,2025,1,146,0.03410441767068273
34.0,2025,2,160,0.035351193429370695
34.0,2025,3,221,0.050761595300203514
34.0,2025,4,168,0.04981275981200013
34.0,2025,5,42,0.05851831649311515
35.0,2020,1,209,0.05756978187436883
35.0,2020,2,206,0.035791164658634536
35.0,2020,3,179,0.035032128514056224
35.0,2020,4,122,0.0419854247445634
35.0,2020,5,170,0.03477911646586345
35.0,2020,6,148,0.034160642570281126
35.0,2020,7,180,0.05243539281069301
35.0,2020,8,191,0.05330931959285921
35.0,2020,9,202,0.03567871485943775
35.0,2020,10,192,0.04540280060548406
35.0,2020,11,209,0.03587550200803213
35.0,2020,12,176,0.03494779116465863
35.0,2021,1,168,0.03472289156626506
35.0,2021,2,130,0.036819011704037896
35.0,2021,3,210,0.04502852502035282
35.0,2021,4,176,0.055902577561192
35.0,2021,5,183,0.03514457831325301
35.0,2021,6,222,0.05102969870579723
35.0,2021,7,221,0.03621285140562249
35.0,2021,8,204,0.03573493975903615
35.0,2021,9,196,0.03551004016064257
35.0,2021,10,195,0.035481927710843374
35.0,2021,11,191,0.03536947791164659
35.0,2021,12,188,0.035285140562249
35.0,2022,1,159,0.03982520596149384
35.0,2022,2,172,0.05983766210618051
35.0,2022,3,183,0.03514457831325301
35.0,2022,4,186,0.049255625010456015
35.0,2022,5,249,0.050874515189968286
35.0,2022,6,287,0.05119469884010446
35.0,2022,7,276,0.03775903614457831
35.0,2022,8,254,0.037140562248995986
35.0,2022,9,258,0.03725301204819277
35.0,2022,10,244,0.03685943775100402
35.0,2022,11,248,0.036971887550200803
35.0,2022,12,281,0.04479367285391705
35.0,2023,1,281,0.0378995983935743
35.0,2023,2,203,0.035706827309236945
35.0,2023,3,214,0.03995497294722956
35.0,2023,4,242,0.05104863368470984
35.0,2023,5,330,0.03927710843373494
35.0,2023,6,270,0.037590361445783135
35.0,2023,7,258,0.040561007510591204
35.0,2023,8,307,0.05524110943540441
35.0,2023,9,332,0.03933333333333333
35.0,2023,10,242,0.03680321285140562
35.0,2023,11,254,0.04868874804729036
35.0,2023,12,243,0.036831325301204816
35.0,2024,1,211,0.03593172690763052
35.0,2024,2,205,0.05514284376607702
35.0,2024,3,210,0.05114156760928951
35.0,2024,4,201,0.04032507246299992
35.0,2024,5,443,0.04245381526104418
35.0,2024,6,562,0.059246947457975145
35.0,2024,7,522,0.044674698795180726
35.0,2024,8,580,0.046731466538125
35.0,2024,9,484,0.05520094126207443
35.0,2024,10,576,0.04619277108433735
35.0,2024,11,403,0.04132931726907631
35.0,2024,12,435,0.04222891566265061
35.0,2025,1,431,0.042116465863453814
35.0,2025,2,409,0.051567477357683855
35.0,2025,3,424,0.04191967871485944
35.0,2025,4,428,0.04203212851405622
35.0,2025,5,131,0.03368273092369478
36.0,2020,1,33,0.030927710843373493
36.0,2020,2,44,0.03981146636744512
36.0,2020,3,44,0.04053519570196065
36.0,2020,4,41,0.0483458859960944
36.0,2020,5,46,0.034101976127152545
36.0,2020,6,47,0.052814469586313514
36.0,2020,7,61,0.031714859437751
36.0,2020,8,67,0.036575107586021734
36.0,2020,9,55,0.031546184738955825
36.0,2020,10,71,0.03199598393574297
36.0,2020,11,58,0.04048153981357034
36.0,2020,12,52,0.031461847389558234
36.0,2021,1,52,0.04856740299109923
36.0,2021,2,44,0.03123694779116466
36.0,2021,3,49,0.03990252452839518
36.0,2021,4,40,0.03635842807663368
36.0,2021,5,57,0.031602409638554214
36.0,2021,6,47,0.03132128514056225
36.0,2021,7,43,0.05709599100689268
36.0,2021,8,52,0.049429420743756496
36.0,2021,9,53,0.03148995983935743
36.0,2021,10,55,0.0569718171737449
36.0,2021,11,57,0.055620302384890484
36.0,2021,12,44,0.03760719138222055
36.0,2022,1,36,0.04324249651531151
36.0,2022,2,43,0.056797019830513204
36.0,2022,3,52,0.03471184652474276
36.0,2022,4,46,0.03129317269076305
36.0,2022,5,62,0.0317429718875502
36.0,2022,6,77,0.03216465863453815
36.0,2022,7,108,0.033036144578313255
36.0,2022,8,65,0.05955338565703495
36.0,2022,9,62,0.0541950962814062
36.0,2022,10,58,0.031630522088353416
36.0,2022,11,68,0.031911646586345384
36.0,2022,12,82,0.03230522088353414
36.0,2023,1,75,0.03210843373493976
36.0,2023,2,67,0.03188353413654618
36.0,2023,3,80,0.05378322725134307
36.0,2023,4,88,0.058145593806042464
36.0,2023,5,91,0.03255823293172691
36.0,2023,6,88,0.03247389558232932
36.0,2023,7,103,0.03289558232931727
36.0,2023,8,95,0.032670682730923696
36.0,2023,9,89,0.032502008032128514
36.0,2023,10,63,0.031771084337349396
36.0,2023,11,76,0.032136546184738955
36.0,2023,12,66,0.040681186249544324
36.0,2024,1,80,0.03224899598393574
36.0,2024,2,70,0.05150148561490058
36.0,2024,3,67,0.03188353413654618
36.0,2024,4,70,0.03196787148594377
36.0,2024,5,109,0.05537297648395472
36.0,2024,6,133,0.03373895582329317
36.0,2024,7,174,0.03489156626506024
36.0,2024,8,154,0.043982539911007805
36.0,2024,9,157,0.03441365461847389
36.0,2024,10,152,0.04908486565433845
36.0,2024,11,149,0.0598582280896963
36.0,2024,12,120,0.03751606038942305
36.0,2025,1,90,0.047217486113966665
36.0,2025,2,98,0.03275502008032129
36.0,2025,3,117,0.03328915662650602
36.0,2025,4,138,0.04085207625029033
36.0,2025,5,33,0.030966544023950646
37.0,2020,1,67,0.03775783550371868
37.0,2020,2,63,0.031771084337349396
37.0,2020,3,70,0.05569408621297063
37.0,2020,4,36,0.05947290919640601
37.0,2020,5,69,0.05700046807500832
37.0,2020,6,71,0.05743192016851086
37.0,2020,7,55,0.05362733606082196
37.0,2020,8,52,0.031461847389558234
37.0,2020,9,43,0.0346706797968773
37.0,2020,10,58,0.05264331180514796
37.0,2020,11,50,0.05520118486834161
37.0,2020,12,49,0.04589111108093404
37.0,2021,1,42,0.031180722891566263
37.0,2021,2,28,0.03078714859437751
37.0,2021,3,43,0.04430207092269019
37.0,2021,4,39,0.031096385542168675
37.0,2021,5,48,0.037594512152759
37.0,2021,6,45,0.03126506024096386
37.0,2021,7,56,0.03943160477757127
37.0,2021,8,65,0.03310760117074601
37.0,2021,9,50,0.03140562248995984
37.0,2021,10,43,0.05272535850406043
37.0,2021,11,53,0.03148995983935743
37.0,2021,12,49,0.03481819138148615
37.0,2022,1,38,0.03269115375711582
37.0,2022,2,56,0.03157429718875502
37.0,2022,3,46,0.03327569504499727
37.0,2022,4,58,0.031630522088353416
37.0,2022,5,71,0.04357111396178484
37.0,2022,6,71,0.03199598393574297
37.0,2022,7,58,0.031630522088353416
37.0,2022,8,52,0.031461847389558234
37.0,2022,9,45,0.05869346300699437
37.0,2022,10,52,0.03374249192551335
37.0,2022,11,45,0.03126506024096386
37.0,2022,12,54,0.03854457693999953
37.0,2023,1,62,0.0317429718875502
37.0,2023,2,54,0.03151807228915662
37.0,2023,3,46,0.03129317269076305
37.0,2023,4,73,0.032052208835341364
37.0,2023,5,54,0.03731485462644078
37.0,2023,6,64,0.03179919678714859
37.0,2023,7,55,0.052390117868272065
37.0,2023,8,74,0.050016925508634145
37.0,2023,9,65,0.036432614502254296
37.0,2023,10,53,0.03148995983935743
37.0,2023,11,61,0.0492963212210626
37.0,2023,12,65,0.03571037457202988
37.0,2024,1,42,0.034072448896346266
37.0,2024,2,47,0.03132128514056225
37.0,2024,3,55,0.05773542442498815
37.0,2024,4,53,0.05443532449505392
37.0,2024,5,111,0.041996446025021804
37.0,2024,6,134,0.033767068273092365
37.0,2024,7,148,0.034160642570281126
37.0,2024,8,137,0.033851405622489956
37.0,2024,9,152,0.050813189736721436
37.0,2024,10,86,0.03320166269807716
37.0,2024,11,119,0.03334538152610442
37.0,2024,12,84,0.03236144578313253
37.0,2025,1,103,0.03289558232931727
37.0,2025,2,78,0.0559849938037344
37.0,2025,3,96,0.04303479753078419
37.0,2025,4,99,0.048658981031938824
37.0,2025,5,27,0.03075903614457831
38.0,2020,1,254,0.05420845487011012
38.0,2020,2,245,0.03785076900405414
38.0,2020,3,222,0.04992053677885224
38.0,2020,4,187,0.03637525593835524
38.0,2020,5,258,0.03725301204819277
38.0,2020,6,284,0.03798393574297189
38.0,2020,7,265,0.03823609201509454
38.0,2020,8,278,0.03781526104417671
38.0,2020,9,245,0.055937908846066704
38.0,2020,10,235,0.045578547006757696
38.0,2020,11,253,0.041803881960325195
38.0,2020,12,227,0.03638152610441767
38.0,2021,1,217,0.036100401606425706
38.0,2021,2,203,0.05947786296255874
38.0,2021,3,205,0.04999147291040776
38.0,2021,4,196,0.03551004016064257
38.0,2021,5,222,0.056017475754216686
38.0,2021,6,266,0.03747791164658634
38.0,2021,7,238,0.04173353458542196
38.0,2021,8,236,0.044098585492360516
38.0,2021,9,265,0.03744979919678715
38.0,2021,10,264,0.04986501333004661
38.0,2021,11,251,0.057368754774844564
38.0,2021,12,248,0.036971887550200803
38.0,2022,1,260,0.05445463357862183
38.0,2022,2,212,0.03676167361570799
38.0,2022,3,262,0.03736546184738956
38.0,2022,4,245,0.03688755020080321
38.0,2022,5,270,0.037590361445783135
